date,BTC,BRK,AUR,IOP,DGB,IOC,RVR,BSD,LTC,LSK,ETH,SBD,AMP,EFL,NXT,MONA,PPC,VRM,GRC,ZEC,XMR,AEON,ZCL,DCR,TX,DOGE,LBC,SHIFT,REP,STRAT,XMG,POT,BURST,BLK,SEQ,BYC,PIVX,RBY,OK,SYS,EBST,XVG,XRP,ENRG,XMY,XST,DOPE,ABY,FTC,EXCL,EMC,SPR,NAV,STEEM,RDD,NEO,ETC,BCY,CLAM,XLM,EGC,WAVES,VTC,XCP,NLG,CURE,VIA,EXP,ERC,NEOS,DASH,SLR,DMD,GRS,PTC,NXS,FLO,CLOAK
1483250400.0,999.0,0.018981,0.10861128,2.80518201,0.00024974999999999997,0.36888075,0.01030968,0.0061138799999999995,4.51722825,0.14991993,8.13100086,0.98901999,0.04001994,0.016233749999999998,0.00595404,0.02299698,0.24154821,0.04046949,0.0074325599999999995,47.98460736,13.942123919999998,0.10428561,0.39514446,0.49124825999999994,0.00532467,0.00022977,0.010149839999999999,0.00953046,4.0057902,0.07441551,0.01799199,0.014955030000000001,0.0005394600000000001,0.02691306,0.00475524,0.07638354,0.0070829099999999996,0.2159838,0.00802197,0.00860139,0.007112879999999999,1.9980000000000002e-05,0.0063136799999999995,0.00626373,0.00014984999999999998,0.00425574,0.00044955,9.989999999999999e-05,0.00610389,0.00471528,0.19874106,0.0182817,0.038181780000000005,0.16179804,2.9969999999999996e-05,0.14857128,1.3942044,0.11121867,0.82020897,0.0024475499999999997,0.01825173,0.21604373999999998,0.033776190000000005,1.8103078799999999,0.02489508,0.04098897,0.032037930000000006,0.21489489,0.03249747,0.06482510999999999,11.47730121,0.08002989,0.18679302,0.00125874,0.00031968000000000003,0.02676321,0.00295704,0.18345635999999998
1483336800.0,1019.0,0.01784269,0.12228,2.87293803,0.00025475,0.39176474,0.010342849999999999,0.0061140000000000005,4.5495293000000006,0.15443964,8.318891820000001,0.98843,0.038569149999999996,0.01633457,0.0059102,0.02301921,0.25030716,0.04125931,0.00730623,48.91263178,16.15115,0.11685892,0.41717859999999996,0.48311809,0.00594077,0.00021399,0.009976009999999999,0.00722471,4.18333127,0.074387,0.01780193,0.01654856,0.00055026,0.02594374,0.00453455,0.05713533,0.00665407,0.22412905,0.008019529999999999,0.008406750000000001,0.00681711,2.038e-05,0.00629742,0.00598153,0.00016304,0.004473410000000001,0.00045855,0.0001019,0.00604267,0.004656830000000001,0.19412969,0.01920815,0.040760000000000005,0.15588661999999998,3.057e-05,0.14443306,1.4286481899999999,0.11447446,0.8562657,0.00243541,0.016925589999999997,0.22643199,0.03711198,1.8737168199999998,0.02361023,0.03914998,0.02989746,0.20474767,0.032037359999999994,0.06575607,12.02167288,0.08112259000000001,0.15320665,0.00130432,0.00033627,0.03255705,0.00296529,0.22418000000000002
1483423200.0,1038.99,0.0233668851,0.12499049699999999,2.9620773708,0.0002701374,0.4039073625,0.0105249687,0.0056001561,4.5929591940000005,0.1581031083,9.599218220100001,0.9828949298999999,0.0435025113,0.0169667067,0.0059118530999999995,0.0234084447,0.2575344513,0.0369464844,0.0066807057,49.559823,15.9274569525,0.1315984734,0.417777879,0.46594545540000004,0.0056209358999999995,0.0002181879,0.010358730299999999,0.0094028595,4.2451261218,0.075742371,0.018525191700000002,0.017143335000000003,0.0005714445,0.0259955298,0.004571556,0.0631290324,0.007397608799999999,0.23345066309999998,0.0083534796,0.0087482958,0.006846944099999999,2.07798e-05,0.0065144673,0.0062443299,0.0001558485,0.0043325883,0.000415596,0.00011428890000000001,0.006005362199999999,0.0043118085,0.20637458369999997,0.0159692763,0.0422349435,0.1570017789,2.07798e-05,0.1384038579,1.4665032153,0.1139875929,0.9079629711,0.0026078649,0.016156294499999998,0.23587150980000002,0.036884145,1.9863930315,0.02389677,0.0395543493,0.0426817092,0.2074655232,0.035429559,0.0640537335,12.779577,0.0760644579,0.1678903941,0.0012675677999999999,0.0003948162,0.0343282296,0.0030754104,0.2512901214
1483509600.0,1090.53000001,0.029891427300274102,0.1308636000012,4.223895322538733,0.0002726325000025,0.4471500159041003,0.010327319100094701,0.0061614945000565005,4.4966586861412345,0.16598957130152212,10.651544574397674,0.9596664000088001,0.047241759600433204,0.0194768658001786,0.0059106726000542,0.023599069200216403,0.27286151130250214,0.03816855000035,0.0066849489000613,52.353160952880074,17.44846909486,0.1624671594014898,0.39821793480365164,0.5832917811053487,0.0056489454000518005,0.000218106000002,0.0108834894000998,0.008397081000077002,4.645734137142601,0.07742763000071001,0.018429957000169004,0.018157324500166504,0.0005888862000054001,0.0296733213002721,0.004296688200039401,0.060578941500555504,0.0076446153000701,0.24060363390220632,0.007633710000070001,0.0087787665000805,0.0057907143000531,2.1810600000200002e-05,0.0061942104000568005,0.0055944189000513,0.00017448480000160002,0.0038277603000351,0.0004034961000037,0.00011995830000110002,0.006434127000059001,0.0039586239000363,0.21633934140198383,0.016925025600155203,0.04370844240040081,0.16361221590150032,1.0905300000100001e-05,0.1254218553011501,1.6387612416150272,0.10903118940099982,0.9159470523083992,0.0025627455000235,0.0171649422001574,0.22878228870209794,0.035987490000330004,2.0298580155186134,0.0276231249002533,0.0381794553003501,0.035703952200327405,0.2140274178019626,0.032061582000294,0.0625418955005735,15.779958194844701,0.07443957780068261,0.16675294230152912,0.0013195413000121003,0.0003380643000031,0.035900247600329206,0.0032824953000301004,0.23579439660216223
1483596000.0,1020.0,0.033445800000000005,0.1244604,3.5118192,0.0002754,0.4310112,0.009710400000000001,0.0074766,4.3443024,0.16014,10.317585600000001,1.0404,0.0397698,0.0194922,0.0059262,0.026112,0.2627112,0.0384336,0.0060588,48.9755244,16.32,0.1380876,0.37490100000000004,0.5550126,0.005253,0.0002244,0.0108222,0.0102,5.310477000000001,0.0722976,0.015075600000000001,0.017911200000000002,0.000561,0.0292026,0.0038453999999999997,0.057834,0.007599,0.2275008,0.006905400000000001,0.0082416,0.0051,2.04e-05,0.006273000000000001,0.004743000000000001,0.00017339999999999999,0.0034068,0.0004284,0.0001224,0.006089399999999999,0.0038862,0.202572,0.016442400000000003,0.043605000000000005,0.1575186,2.04e-05,0.1419738,1.6449132,0.1090482,0.9286692,0.0026520000000000003,0.016269000000000002,0.2396694,0.034231199999999996,1.9480062,0.0260712,0.03519,0.0343434,0.20506080000000002,0.030600000000000002,0.0571404,14.5164156,0.0716652,0.22383899999999998,0.001224,0.0003672,0.0408,0.0029988,0.21001799999999998
1483682400.0,900.949,0.030704341919999996,0.10991577799999999,2.7108203986499997,0.00033335113,0.36926295714,0.00836981621,0.005739045129999999,3.89209968,0.14196253393,10.20348167174,1.00006239949,0.0380200478,0.016955860179999997,0.005847159009999999,0.02217235489,0.24405807460999995,0.040101239989999996,0.005369656039999999,47.10768611626,14.054804399999998,0.12164613397999999,0.33200871599,0.54861487457,0.00467592531,0.00021622775999999996,0.012631304979999999,0.007414810270000001,5.1354093,0.0635169045,0.015541370249999999,0.016649537519999997,0.00050453144,0.026767194789999997,0.00336954926,0.050795504619999994,0.00791934171,0.20337121776999997,0.006054377279999999,0.00797339865,0.0047750297,1.801898e-05,0.00638772841,0.0037029003899999996,0.00017118031,0.00335153028,0.00036938909,0.00010811387999999998,0.005612912269999999,0.0033154923199999998,0.19046962809,0.01484763952,0.03935345232,0.15943193504,1.801898e-05,0.13551173908999997,1.47755636,0.09698715984999999,0.81741300872,0.0024866192399999997,0.01572156005,0.21084008498,0.02961419363,1.8254668258399998,0.022145326419999996,0.032911666969999996,0.03110976897,0.19495635411,0.02601940712,0.05230008945,11.973612209999999,0.06369709429999999,0.17201819256999998,0.00112618625,0.00027929418999999997,0.04485825071,0.0029641222099999996,0.190100239
1483768800.0,900.92155245,0.02270322312174,0.1117142725038,2.9682842572880643,0.000324331758882,0.35526940499313303,0.00864884690352,0.0050001146160975,3.9521356386410864,0.1422104670542325,9.792008242992756,0.9910137076950001,0.039748658894094,0.017207601651795,0.0061352757721845,0.023478015656847002,0.254456283273978,0.039190087531575005,0.0053604832370775,46.6102215850016,12.755445542328639,0.126129017343,0.3338725181224455,0.647870706797844,0.0046397459951175,0.000216221172588,0.011874146061291,0.0073965659456145,4.608042565686785,0.0628753151454855,0.0150904360035375,0.016585965780604502,0.0005315437159455,0.028901563402596,0.003819907382388,0.0519561459297915,0.007720897704496499,0.20726601235664702,0.0060451836169395,0.007711888488972,0.004522626193299,1.8018431049e-05,0.006324469298199,0.005135252848965,0.0001711750949655,0.0030090779851830005,0.000378387052029,9.910137076950001e-05,0.005675805780435,0.003297372881967,0.1805356698954555,0.0151084544345865,0.041027967498573,0.154508046245175,1.8018431049e-05,0.1311111135280485,1.4410420415748242,0.0920651734448655,0.8378570437785001,0.002360414467419,0.014558892287592001,0.2162482002345735,0.029856540248192998,1.9490266589237566,0.024703268968179,0.036910756003876506,0.031009719835329002,0.18732861840092851,0.028288936746929998,0.0565508458472865,12.789896782494328,0.063010453378353,0.1589856263608515,0.00108110586294,0.000288294896784,0.0425865617843115,0.003081151709379,0.19000435541170502
1483855200.0,885.00000061,0.022257750015341502,0.10627080007324881,2.830849501951207,0.00034515000023790005,0.34892895024050474,0.0083455500057523,0.0050445000034769994,3.860104502660637,0.1547776501066829,9.98264070688069,0.9733495506708963,0.0374178000257908,0.016443300011333803,0.0059118000040748004,0.022868400015762402,0.2393482501649745,0.030187350020807097,0.0051772500035685,44.32407453055106,12.999269408959949,0.1263160500870653,0.3453093002380098,0.8000577005514522,0.0047701500032879,0.0002124000001464,0.011239500007747,0.0074605500051423005,4.608141903176234,0.0582772500401685,0.014868000010248,0.018487650012742902,0.00048675000033550006,0.027939450019257697,0.0043896000030256,0.0550116000379176,0.008124300005599801,0.20797500014335,0.0061242000042212,0.0081774000056364,0.0026904000018544002,1.7700000012200002e-05,0.0060357000041602,0.005221500003599,0.00016815000011590001,0.0029913000020618,0.00034515000023790005,9.73500000671e-05,0.0056197500038735,0.0031417500021655,0.1818498001253428,0.015106950010412701,0.03894000002684,0.15129960010428561,2.65500000183e-05,0.12885600008881598,1.4004328509652701,0.09644730006647781,0.8584323005916877,0.002301000001586,0.014213100009796599,0.208771500143899,0.0294528000203008,2.123920351463945,0.0230365500158783,0.0345238500237961,0.0353911500243939,0.1898679001308694,0.027833250019184498,0.0565161000389546,12.328474808497594,0.061861500042639,0.17324760011941362,0.0010974000007564,0.00028320000019520003,0.044427000030622,0.0029559000020374002,0.16815885011590612
1483941600.0,905.0,0.0227336,0.10960455,2.26192985,0.00029865,0.3360808,0.008326,0.0043621,4.31394495,0.14741545,10.319353000000001,0.9867033999999999,0.0431685,0.01557505,0.0058463,0.0239282,0.24593375,0.032236100000000004,0.0055838500000000004,45.92875,13.48744125,0.12857335,0.3575655,0.8122827499999999,0.004751249999999999,0.0002172,0.01150255,0.00752055,4.2373367,0.05519595,0.015466450000000001,0.01651625,0.0005248999999999999,0.028561800000000002,0.00507705,0.0543,0.00963825,0.2105573,0.00623545,0.009212900000000001,0.004995599999999999,1.81e-05,0.0062445,0.0051585,0.00018099999999999998,0.0030408,0.00037105,9.049999999999999e-05,0.0055386,0.0033485000000000003,0.1837874,0.014968700000000001,0.0398019,0.14661000000000002,2.715e-05,0.1237859,1.4211758,0.09997535,0.8276677499999999,0.0023349,0.01461575,0.22037655,0.02896,2.2872789,0.0224259,0.03434475,0.033901299999999995,0.20131725,0.02732195,0.062626,12.55458535,0.0655944,0.1832625,0.0011222,0.0003439,0.04569345,0.00304985,0.18654765
1484028000.0,915.69998447,0.0248246265789817,0.11446249805875,3.6994279372588004,0.0002655529954963,0.328644724426283,0.0082962418592982,0.0052652749107025,4.6628999899186,0.1545335293791572,10.594722076316657,0.9981221400721447,0.04944779916138,0.0158965517303992,0.0058787939002974,0.0235884315999472,0.25638683865175527,0.0383953003488271,0.0056040839049564,45.438626547374376,13.405737888642664,0.1238758938991016,0.37544615063254466,0.7116087719313263,0.0049081519167592,0.0002289249961175,0.0112264818096022,0.0082962418592982,4.212311498560447,0.0580736930150874,0.015713411733505198,0.015859923731020402,0.0005402629908372999,0.0296595224969833,0.006995947881350799,0.0549419990682,0.0085434808551051,0.2168102853229619,0.0060802478968808,0.0089921738474954,0.007755978868460901,1.83139996894e-05,0.0068311218841462,0.005219489911479,0.000183139996894,0.0028661409513911,0.0003296519944092,9.1569998447e-05,0.0059886778984338,0.0031500079465768003,0.19251676473497278,0.0144039607557131,0.0412248133008394,0.1497352614605344,2.74709995341e-05,0.13065207378417962,1.4332627726922886,0.1103326911287903,0.8108431792483403,0.0023625059599326,0.01373549976705,0.22370550620602098,0.0312162124705823,2.2504700668326953,0.0225720046171855,0.035025524405977504,0.0369759653728986,0.2029374305582414,0.0275717265323917,0.0634305379242369,12.593218978422744,0.0633389679257899,0.18419305187614052,0.0010622119819852,0.0003388089942539,0.049978905152372605,0.0030767519478192,0.18967809478311579
